source_timestamp,actual_temp,predicted_temp,predicted_for,prediction_horizon_sec,threshold,trend,trend_slope,is_anomaly,window_avg,forecast_error,forecast_mae,ingested_at
2026-05-01T06:57:47.602051,33.37,25.64,2026-05-01T06:58:47.602051,60.0,35.0,falling,-0.12882,0,33.11,5.17,11.678,2026-05-01T06:57:47.607646Z
2026-05-01T06:57:51.795002,33.42,25.98,2026-05-01T06:58:51.795002,60.0,35.0,falling,-0.123956,0,33.24,6.22,11.57,2026-05-01T06:57:51.799714Z
2026-05-01T06:57:56.053185,33.57,26.72,2026-05-01T06:58:56.053185,60.0,35.0,falling,-0.11417,0,33.33,6.96,11.366,2026-05-01T06:57:56.062187Z
2026-05-01T06:57:58.903458,33.46,27.58,2026-05-01T06:58:58.903458,60.0,35.0,falling,-0.097946,0,33.39,7.84,11.101,2026-05-01T06:57:58.910347Z
2026-05-01T06:58:02.486123,32.97,28.2,2026-05-01T06:59:02.486123,60.0,35.0,falling,-0.079537,0,33.41,8.9,10.802,2026-05-01T06:58:02.493807Z
2026-05-01T06:58:05.887491,32.51,28.49,2026-05-01T06:59:05.887491,60.0,35.0,falling,-0.066982,0,33.38,9.81,10.468,2026-05-01T06:58:05.892972Z
2026-05-01T06:58:09.027818,32.07,28.54,2026-05-01T06:59:09.027818,60.0,35.0,falling,-0.058899,0,33.33,10.56,10.12,2026-05-01T06:58:09.034678Z
2026-05-01T06:58:12.718491,31.58,28.3,2026-05-01T06:59:12.718491,60.0,35.0,falling,-0.05471,0,33.24,11.38,9.771,2026-05-01T06:58:12.723088Z
2026-05-01T06:58:16.066317,31.11,27.73,2026-05-01T06:59:16.066317,60.0,35.0,falling,-0.056396,0,33.12,10.89,9.37,2026-05-01T06:58:16.070612Z
2026-05-01T06:58:19.499232,30.46,26.87,2026-05-01T06:59:19.499232,60.0,35.0,falling,-0.059909,0,32.96,9.66,8.874,2026-05-01T06:58:19.510602Z
2026-05-01T06:58:23.414163,29.57,25.74,2026-05-01T06:59:23.414163,60.0,35.0,falling,-0.063818,0,32.75,8.27,8.299,2026-05-01T06:58:23.419954Z
2026-05-01T06:58:26.063693,28.87,24.51,2026-05-01T06:59:26.063693,60.0,35.0,falling,-0.07264,0,32.51,6.5,7.666,2026-05-01T06:58:26.071688Z
2026-05-01T06:58:29.739502,28.02,23.28,2026-05-01T06:59:29.739502,60.0,35.0,falling,-0.078982,0,32.23,4.89,7.066,2026-05-01T06:58:29.743851Z
2026-05-01T06:58:32.764195,27.25,22.17,2026-05-01T06:59:32.764195,60.0,35.0,falling,-0.084607,0,31.92,3.44,6.581,2026-05-01T06:58:32.772826Z
2026-05-01T06:58:37.262913,26.51,21.28,2026-05-01T06:59:37.262913,60.0,35.0,falling,-0.087202,0,31.57,2.14,6.276,2026-05-01T06:58:37.268473Z
2026-05-01T06:58:41.341694,25.42,20.54,2026-05-01T06:59:41.341694,60.0,35.0,falling,-0.081391,0,31.17,1.67,6.124,2026-05-01T06:58:41.348235Z
2026-05-01T06:58:45.065366,24.83,20.0,2026-05-01T06:59:45.065366,60.0,35.0,falling,-0.080472,0,30.75,1.48,6.11,2026-05-01T06:58:45.072258Z
2026-05-01T06:58:48.060870,24.54,19.65,2026-05-01T06:59:48.060870,60.0,35.0,falling,-0.081557,0,30.32,1.24,6.149,2026-05-01T06:58:48.068215Z
2026-05-01T06:58:50.926602,24.05,19.35,2026-05-01T06:59:50.926602,60.0,35.0,falling,-0.078302,0,29.84,1.59,6.126,2026-05-01T06:58:50.934663Z
2026-05-01T06:58:53.851003,24.03,19.13,2026-05-01T06:59:53.851003,60.0,35.0,falling,-0.081704,0,29.38,1.95,6.028,2026-05-01T06:58:53.858801Z
2026-05-01T06:58:57.276793,23.95,18.99,2026-05-01T06:59:57.276793,60.0,35.0,falling,-0.082747,0,28.91,2.77,5.908,2026-05-01T06:58:57.282185Z
2026-05-01T06:59:00.288866,23.99,18.99,2026-05-01T07:00:00.288866,60.0,35.0,falling,-0.083259,0,28.44,3.59,5.776,2026-05-01T06:59:00.297685Z
2026-05-01T06:59:04.596357,24.55,19.38,2026-05-01T07:00:04.596357,60.0,35.0,falling,-0.086089,0,27.99,3.65,5.611,2026-05-01T06:59:04.602307Z
2026-05-01T06:59:08.500831,24.78,20.12,2026-05-01T07:00:08.500831,60.0,35.0,falling,-0.077629,0,27.55,3.71,5.405,2026-05-01T06:59:08.506354Z
2026-05-01T06:59:11.077138,25.11,21.15,2026-05-01T07:00:11.077138,60.0,35.0,falling,-0.065991,0,27.16,3.43,5.131,2026-05-01T06:59:11.086464Z
2026-05-01T06:59:14.570822,26.83,22.85,2026-05-01T07:00:14.570822,60.0,35.0,falling,-0.066253,1,26.88,1.47,4.714,2026-05-01T06:59:14.762032Z
2026-05-01T06:59:18.028940,26.74,24.21,2026-05-01T07:00:18.028940,60.0,35.0,stable,-0.042188,0,26.61,0.99,4.236,2026-05-01T06:59:18.034510Z
2026-05-01T06:59:21.311151,27.67,25.5,2026-05-01T07:00:21.311151,60.0,35.0,stable,-0.036177,0,26.41,0.8,3.707,2026-05-01T06:59:21.316341Z
2026-05-01T06:59:25.687892,28.26,26.77,2026-05-01T07:00:25.687892,60.0,35.0,stable,-0.024784,0,26.27,2.52,3.288,2026-05-01T06:59:25.700115Z
2026-05-01T06:59:29.407597,29.32,28.15,2026-05-01T07:00:29.407597,60.0,35.0,stable,-0.019573,0,26.21,4.81,3.046,2026-05-01T06:59:29.455957Z
2026-05-01T06:59:33.187456,32.08,29.33,2026-05-01T07:00:33.187456,60.0,35.0,stable,-0.045885,1,26.34,8.8,3.072,2026-05-01T06:59:33.199933Z
2026-05-01T06:59:37.711449,30.78,30.63,2026-05-01T07:00:37.711449,60.0,35.0,stable,-0.002446,0,26.44,8.61,3.177,2026-05-01T06:59:37.716685Z
2026-05-01T06:59:41.538236,31.69,31.86,2026-05-01T07:00:41.538236,60.0,35.0,stable,0.002788,0,26.62,10.41,3.454,2026-05-01T06:59:41.544090Z
2026-05-01T06:59:45.571979,32.05,32.94,2026-05-01T07:00:45.571979,60.0,35.0,stable,0.014849,0,26.86,11.51,3.857,2026-05-01T06:59:45.577074Z
2026-05-01T06:59:49.567680,32.5,33.79,2026-05-01T07:00:49.567680,60.0,35.0,stable,0.021422,0,27.16,12.5,4.375,2026-05-01T06:59:49.581120Z
2026-05-01T06:59:54.001636,33.03,34.32,2026-05-01T07:00:54.001636,60.0,35.0,stable,0.021439,0,27.54,13.38,4.96,2026-05-01T06:59:54.009093Z
2026-05-01T06:59:56.813376,33.35,34.57,2026-05-01T07:00:56.813376,60.0,35.0,stable,0.020353,0,27.97,14.0,5.586,2026-05-01T06:59:56.818180Z
2026-05-01T07:00:01.101623,33.57,34.57,2026-05-01T07:01:01.101623,60.0,35.0,stable,0.016656,0,28.42,14.44,6.246,2026-05-01T07:00:01.109785Z
2026-05-01T07:00:04.679801,33.8,34.35,2026-05-01T07:01:04.679801,60.0,35.0,stable,0.009162,0,28.9,14.81,6.907,2026-05-01T07:00:04.690278Z
2026-05-01T07:00:09.058740,34.08,33.96,2026-05-01T07:01:09.058740,60.0,35.0,stable,-0.002007,0,29.41,15.09,7.564,2026-05-01T07:00:09.065705Z
2026-05-01T07:00:12.102778,33.82,33.51,2026-05-01T07:01:12.102778,60.0,35.0,stable,-0.005224,0,29.9,14.44,8.148,2026-05-01T07:00:12.109162Z
2026-05-01T07:00:14.718187,34.02,32.91,2026-05-01T07:01:14.718187,60.0,35.0,stable,-0.018432,0,30.4,13.9,8.664,2026-05-01T07:00:14.724931Z
2026-05-01T07:00:17.878562,34.01,32.23,2026-05-01T07:01:17.878562,60.0,35.0,stable,-0.02962,0,30.87,12.86,9.124,2026-05-01T07:00:17.885519Z
2026-05-01T07:00:20.600061,34.13,31.54,2026-05-01T07:01:20.600061,60.0,35.0,stable,-0.043183,0,31.34,11.28,9.502,2026-05-01T07:00:20.604670Z
2026-05-01T07:01:42.261683,31.91,31.91,2026-05-01T07:02:42.261683,60.0,35.0,stable,0.0,0,31.91,,,2026-05-01T07:01:42.483800Z
2026-05-01T07:01:47.232233,32.19,31.95,2026-05-01T07:02:47.232233,60.0,35.0,stable,-0.003967,0,32.05,,,2026-05-01T07:01:47.233987Z
2026-05-01T07:01:51.352073,32.61,32.04,2026-05-01T07:02:51.352073,60.0,35.0,stable,-0.009543,0,32.24,,,2026-05-01T07:01:51.354248Z
2026-05-01T07:01:54.762924,32.87,32.14,2026-05-01T07:02:54.762924,60.0,35.0,stable,-0.012089,0,32.39,,,2026-05-01T07:01:54.764194Z
2026-05-01T07:01:58.929209,33.31,32.27,2026-05-01T07:02:58.929209,60.0,35.0,stable,-0.017255,0,32.58,,,2026-05-01T07:01:58.931096Z
2026-05-01T07:02:02.972906,33.3,32.4,2026-05-01T07:03:02.972906,60.0,35.0,stable,-0.01497,0,32.7,,,2026-05-01T07:02:02.974162Z
2026-05-01T07:02:05.917892,33.54,32.53,2026-05-01T07:03:05.917892,60.0,35.0,stable,-0.016886,0,32.82,,,2026-05-01T07:02:05.919188Z
2026-05-01T07:02:08.687414,33.78,32.65,2026-05-01T07:03:08.687414,60.0,35.0,stable,-0.018827,0,32.94,,,2026-05-01T07:02:08.689677Z
2026-05-01T07:02:12.452335,33.84,32.77,2026-05-01T07:03:12.452335,60.0,35.0,stable,-0.017884,0,33.04,,,2026-05-01T07:02:12.454619Z
2026-05-01T07:02:16.549950,37.29,32.98,2026-05-01T07:03:16.549950,60.0,35.0,falling,-0.071899,1,33.46,,,2026-05-01T07:02:16.551627Z
